url	title_id	rating	text
/m/river_2021	ad4f6adc-fa47-3a6c-95b5-49e9073d1e51	0.5	I'd rather eat shit than watching this
/m/river_2021	ad4f6adc-fa47-3a6c-95b5-49e9073d1e51	5	OMG my Mary is an amazing actress and she did an amazing job in this movie! She could've warned me though to get my tissues out lol! I love you so much Mary and congrats on the movie😘🥰
/m/ice_guardians_2016	e3405b04-28d9-352e-ae8d-49c9ccae99a5	0.5	Terrible . Utterly terrible hated every moment
/m/ice_guardians_2016	e3405b04-28d9-352e-ae8d-49c9ccae99a5	4.5	This hockey documentary was very good. The entire crew did an excellent job in making this great documentary about the enforcers of the game. It gives an inside look of what these particular hockey players do for their teams and how it helps them win. It's very interesting and entertaining. If you're a hockey fan or not, you'll enjoy this documentary no matter what. It's worth it.
/m/ice_guardians_2016	e3405b04-28d9-352e-ae8d-49c9ccae99a5	2	A documentary from the enforcer's point of view in fighting in hockey. A pretty misguided film that defends a bygone era of hockey. Basically just a bunch of enforcers and fighting fans sitting around and talking about how fighting hockey is important and that concussions come from other hits and not fighting. Crazy amounts of denial. I'm a big hockey fan and this documentary caught my eye. Wish I had kept scrolling.
/m/ice_guardians_2016	e3405b04-28d9-352e-ae8d-49c9ccae99a5	4.5	Great documentary and a great insight in the world of Enforcer
/m/ice_guardians_2016	e3405b04-28d9-352e-ae8d-49c9ccae99a5	4	Great insight on the practically discontinued role of the enforcer in the NHL. Showed both pros and cons on fighting and established the actual danger currently in the game. #GoStars
/m/ice_guardians_2016	e3405b04-28d9-352e-ae8d-49c9ccae99a5	4	Solid documentary about the almost extinct role of enforcers in the NHL....and as a side note, " if the league truly wants fewer concussions, they should lift the instigator rule, expand the playing surface and ban neutral zone body checking. " amen
/m/ice_guardians_2016	e3405b04-28d9-352e-ae8d-49c9ccae99a5	5	Great documentary, well done and great insight for a newbie to the sport.
/m/ice_guardians_2016	e3405b04-28d9-352e-ae8d-49c9ccae99a5	5	What more can you say that hasn't already been covered in the previous reviews? Incredible piece put together regarding a delicate situation in pro sports. More people ought to sit down and watch this movie as it would help them better understand hockey and the fighting being allowed in the game. Many great interviews and thoughts provided by the many players that contributed, they probably could've made this an 8-hour movie with all of the interviews compiled for this project. Thanks again for providing all of this wrapped up in one flick.
/m/ice_guardians_2016	e3405b04-28d9-352e-ae8d-49c9ccae99a5	4.5	Excellent documentary
/m/dream_horse	66b81609-f31c-3caf-9efd-b30d27b37b1f	4.5	I really enjoyed this.  It's light hearted and inspiring.  I love that it's based on a true story.  It's uplifting to see people happy.  Great human story here.  Well worth my time.  Great cast.  What's not to like?
/m/dream_horse	66b81609-f31c-3caf-9efd-b30d27b37b1f	3	Pleasant, but you know the story going in and so many films tell it better.
/m/dream_horse	66b81609-f31c-3caf-9efd-b30d27b37b1f	5	I really liked the fact that it was made from a true story.
/m/dream_horse	66b81609-f31c-3caf-9efd-b30d27b37b1f	5	Wonderful story of love, unity, and triumph!
/m/dream_horse	66b81609-f31c-3caf-9efd-b30d27b37b1f	5	Such an uplifting movie. Loved All the characters!
/m/dream_horse	66b81609-f31c-3caf-9efd-b30d27b37b1f	5	Let's face it, life is tough these days. Lots of negativity in the MSM and with people in general. So when I go to a theatre I like to see a good story line and leave the movie feeling better then when I came in. This movie easily ticked both of those boxes.
/m/dream_horse	66b81609-f31c-3caf-9efd-b30d27b37b1f	0.5	Boring.  So formulaic
/m/dream_horse	66b81609-f31c-3caf-9efd-b30d27b37b1f	3.5	If you're in a bad mood or feel down, 'Dream Horse' is just the kind of pick-me-up you need.  A feel-good movie with a fantastic cast, it's based on a wonderful true story.  If the final scene in this film doesn't make you smile then you must not have a pulse! Toni Collette is magnificent.  She has an ability, even in scenes which are limited, to make the audience feel her emotions.  She's one of the best and doesn't get enough recognition.  You may have to use the subtitles considering there are some deep Welsh accents, but don't let that deter you from watching!  It's heartwarming and lovely even if it's disjointed at times! Final Score: 7/10
/m/dream_horse	66b81609-f31c-3caf-9efd-b30d27b37b1f	2.5	Dream Horse (D+) (66) Much better horse family movies out there. Kind of was boring in the middle and just felt very meh...
/m/dream_horse	66b81609-f31c-3caf-9efd-b30d27b37b1f	4	This was a really good movie. Loved the beautiful shots of the Wales countryside, and the story was really good. This is worth the watch and is honestly a great family movie. Very nice!!
/m/funny_face_2021	8d2f5d32-c831-4ef6-9a8f-1b09c80d1134	0.5	Dumpster fire bad!  Even worse.  Nomadland bad!  Worse movie I've ever watched.  Wife asked me to turn off after first 5 minutes.  Constant filming of nothing.  Walking.  Staring.  Laying down.  Sitting.  No dialogue.  Just constant B roll worthy effort.  What a waste of life.  Skip this one the reviews are a complete lie.
/m/funny_face_2021	8d2f5d32-c831-4ef6-9a8f-1b09c80d1134	5	it looks a little funny
/m/funny_face_2021	8d2f5d32-c831-4ef6-9a8f-1b09c80d1134	0.5	To call this a film, let alone a good one, is an insult to cinema and an even bigger insult to art house/independent films. This is my first review on RT and I made this account specifically for this film. BEWARE. The title and the brief synopsis spell tension. Thriller. Excitement. Slow burn even. Well surprise, there is none of any of it. This is supposed to be a revenge flick but no one is ever killed, hurt, or even inflicted with an harm whatsoever. A 90min borefest. The awful one note score/music will drive you mad. The pointless overextended camera scenes of nothingness will also drive you mad. The only bright spot is the amazing performance by the lead actor. Bravo, but even that couldn’t save this film. I gravitate towards indie films but this...NO THANKS!
/m/funny_face_2021	8d2f5d32-c831-4ef6-9a8f-1b09c80d1134	2	A interesting story, and great performances, wasted with bad direction, and incoherent plot.
/m/funny_face_2021	8d2f5d32-c831-4ef6-9a8f-1b09c80d1134	0.5	meh film is all i have to say
/m/drunk_bus	d29c55ba-6d64-42a2-b2ce-4af61a3b55a8	3.5	You most likely know Charlie Tahan from Ozark, but he shifts into a starring turn with ease and could be one of my new favorite young actors.  Tahan pulls off awkward as well as it can be done.  Forgive some of the disjointed acting and the overdone gimmicks and you have a totally enjoyable film that's occasionally funny and most definitely well thought out.  There's a college bus at fictional Kent Tech that is nicknamed the "Drunk Bus" because the passengers late at night are often drunk.  There are times the movie is serious, but you'll quickly learn that the message here is friendship and finding yourself in a tone that isn't stuffy.  Final Score: 6.7/10
/m/drunk_bus	d29c55ba-6d64-42a2-b2ce-4af61a3b55a8	5	This was a really great story that brings back all the nostalgia of college life and the struggles of navigating your path at this typically tumultuous life stage.
/m/drunk_bus	d29c55ba-6d64-42a2-b2ce-4af61a3b55a8	3.5	Giving it 3.5 instead of 3 because there's so few good movies these days. Technically this is a "meh passed the time" type movie. I'm just glad it avoided a few shitty cliches which would be a) guy gets the girl at the end b) frat douche named chad c) that in general losing your virginity isn't some great thing. It's awkward, weird, and fast. You might remember it differently but let's face it. You're lying to yourself.
/m/drunk_bus	d29c55ba-6d64-42a2-b2ce-4af61a3b55a8	5	Very sweet and very funny coming of age story that I believe is based at least partially on a real campus phenomenon (inc. Pineapple, who is a very memorable character). Low-budget movies are really tricky to pull off, but the creative team here did a great job. It's a shame that the pandemic robbed them of their ability to enjoy a deserved SXSW premiere, but this movie should find an audience online in the coming years. Highly recommended.
/m/drunk_bus	d29c55ba-6d64-42a2-b2ce-4af61a3b55a8	5	An unexpected gem of a film that shines a light on a young man's murky passageway through the remnants of his bruised and broken expectations and into something more. It's striking and heartfelt, but also hilarious, irreverent, and relatable. Michael - the driver of the titular bus - has graduated college but not quite moved on. Literally and figuratively, he's stuck in a loop, and the process of growth that unfolds - despite his best efforts to avoid it - is a real ride. Directed by John Carlucci and Brandon LaGanke, the film itself is lovingly shot, communicating the atmosphere and energy of the college experience through the dazed and defeated perspective of our unlikely protagonist. The screenplay by Chris Molinaro presents a small cast of characters that light up the screen, but feel true and lived in. OZARK's Charlie Tahan as Michael, and co-star Pineapple Tangaroa as Pineapple achieve a chemistry that is both comic and captivating. It drives the story, as they find purpose in the crossroads. Did I mention it's funny? Because it definitely is. Don't miss this promising debut.
/m/drunk_bus	d29c55ba-6d64-42a2-b2ce-4af61a3b55a8	5	as a product of the early 00s college experience, i appreciate this content. given that this is called 'drunk bus,' i may have watched this with a drink, or three. as this is the first time i've seen an accurate depiction of an inebriated college co-ed's lack of control over her sphincter, this is also the first time i've laughed out loud at a movie in a very long time. there are so many colossal scenes over the course of this film - it's worth a watch. anyone saying the opposite clearly has zero sense of humor, and probably a very large stick up their backside.
/m/drunk_bus	d29c55ba-6d64-42a2-b2ce-4af61a3b55a8	5	Hilarious, relaxing and enjoyable movie without any underlying Hollywood motive behind the comedy!
/m/drunk_bus	d29c55ba-6d64-42a2-b2ce-4af61a3b55a8	5	This was a shock of a good movie. It's set up like a low brow buddy movie but it turns out serious and funny. And it was half price so even better.
/m/drunk_bus	d29c55ba-6d64-42a2-b2ce-4af61a3b55a8	3.5	Film will make you smile, laugh and relate to it if you have pulse
/m/drunk_bus	d29c55ba-6d64-42a2-b2ce-4af61a3b55a8	5	Drunk Bus is a fantastic story start to finish. Wonderful characters and a story that has something worthwhile to say. Couldn't recommend it more
/m/skull_the_mask	29ffbb96-4918-448b-aafc-9fca8eda7119	1.5	Dull and pointless! Only somewhat redeeming factor was the gore!
/m/skull_the_mask	29ffbb96-4918-448b-aafc-9fca8eda7119	5	Great gore heavy horror movie. Felt like real cinema not some Hollywood formula crap. A few B movie knocks but well worth the watch.
/m/skull_the_mask	29ffbb96-4918-448b-aafc-9fca8eda7119	1.5	Skull: The Mask, known as Skull: A Máscara de Anhangá (Skull: The Mask of Anhangá) in its native Brazil has an incredible trailer, an awesome poster, plenty of goretastic practical effects and, well, that's about it.  That should be enough, but this movie never gets to the sheer level of intensity and madness that it hints that it's ready to achieve.  Beatriz Obdias is a bad cop who has stumbled on the titular mask, which was on its way to a museum when it was stolen. Now, dead bodies are piling up, as the mask has possessed a crime scene cleaner (pro wrestler Rurik Jr.) and is using him to satiate its unending bloodlust, because after all, Anhangá is a pre-Colombian spirit that wanders the Earth after death. This version of the spirit has a gigantic meat cleaver and is constantly covered in blood.  There's also the museum owner who wants the mask for himself and a man named Marco who wants to protect the mask, which his family has a long history with. He walks around with a severed hand, which ties in to the bloody prologue.  I really wanted this movie to succeed, because the effects look incredible and I can overlook so much in a slasher. But it just drags and just when you think things are going to go fully off the wall, it slows down again.
/m/the_oak_room	7a66f999-dedb-4de2-893d-b42e2b813721	0.5	If you enjoy single scene, repetitive, meaningless stories that don't advance the plot told by shallow characters with limited emotional range and short, anticlimactic endings, this is the movie for you. It was so compelling I created a RottenTomatoes account just so I could possibly save one other person from this slow, painful torture.
/m/the_oak_room	7a66f999-dedb-4de2-893d-b42e2b813721	3	Really meh film. Would definitely benefit from more action. But the cast are great.
/m/the_oak_room	7a66f999-dedb-4de2-893d-b42e2b813721	4.5	Some tremendous acting by Mitte, Outerbridge, et al., to frame this truly original film. It's not what you expect, and it has some really funny parts to go along with the claustrophobic noir.
/m/the_oak_room	7a66f999-dedb-4de2-893d-b42e2b813721	2	This was so boring I found it hard to stay awake.  Nothing about this movie is in any way exciting, interesting or thrilling. Watch it if you are having trouble sleeping.  😴 😴 😴 😴 😴 😴 😴 😴 😴 😴 😴 😴 😴 😴 😴 😴 😴 😴 😴 😴 😴 😴 😴 😴
/m/the_oak_room	7a66f999-dedb-4de2-893d-b42e2b813721	1	Great for inducing sleep.
/m/the_oak_room	7a66f999-dedb-4de2-893d-b42e2b813721	4.5	Definitely a slow burn but absolutely intriguing, love the concept of a story within a story within. Beautifully executed and for me at least it definitely worked.
/m/the_oak_room	7a66f999-dedb-4de2-893d-b42e2b813721	4	I thought This movie was very well done. Good acting and at the same time very seedy characters. This one is worth a look.
/m/the_oak_room	7a66f999-dedb-4de2-893d-b42e2b813721	1	I gave this about 20mins before I switched it off. The acting was junior high school level and the story to that point was just plain dull with nothing to make you want to keep watching. I don't know what film the critics watched but it can't of been the same one I did. Save your money, save your time, save yourself and watch something else.
/m/the_oak_room	7a66f999-dedb-4de2-893d-b42e2b813721	0.5	Do you want a movie review? Well, let me tell you a story. Once there was a website that hosted movie reviews. Someone posted a pretty boring movie review, and it sounded like this: "A guy asked another guy his opinion of a movie. That guy said "I'll tell you story about a movie review. It was in a newspaper. It was about a movie about movie reviews. In it, this one guy started talking about a movie opinion he heard another guy have once.""  Now you've basically seen The Oak Room.  I logged back into this account after nine years just to warn people off of this movie, which I stupidly paid good money for based solely on the ludicrous 89% fresh rating. Nothing interesting happens until 68 minutes into this sleep-aid of a low-budget joke. Up until that moment, the movie is 99% guys telling bartenders pointless stories about other guys in other bars telling bartenders stories. Avoid this movie.
/m/the_oak_room	7a66f999-dedb-4de2-893d-b42e2b813721	0.5	God awful. Stories barely tie into each other.
/m/the_world_to_come	a87323ce-e318-4a99-a825-4e5720115a2b	5	I enjoyed the movie very much.  Wonderful acting and lovely scenery.
/m/the_world_to_come	a87323ce-e318-4a99-a825-4e5720115a2b	3.5	Mopey af, but then Casey Affleck so as expected. Well acted, well shot, pacing was slow but suitable, not too overly dramatic, tells a sweet somewhat sad, poetic story
/m/the_world_to_come	a87323ce-e318-4a99-a825-4e5720115a2b	5	O filme é simplesmente perfeito! O espectador fica preso durante todo enredo do filme. A história é intensa e captura nossa antenção de uma forma inimaginável. Particularmente eu repeti a experiência durante um dia inteiro. A atuação da Vanessa Kirby é impactante, ela captura nossa atenção sempre que entra em cena e a Katherine Waterston me fez perder o fôlego durante toda atuação kkkk, simplesmente perfeitas 🖤
/m/the_world_to_come	a87323ce-e318-4a99-a825-4e5720115a2b	4	Heartbreaking. Breathtaking.  Highly recommended! Both actresses gave their best performance to date, beautifully directed by Mona. get ready to cry the shit out of you.
/m/the_world_to_come	a87323ce-e318-4a99-a825-4e5720115a2b	5	A poetic masterpiece of female connection, subtelty and tenderness. Excellent photography, dialogues and narration. The lead actresses' chemistry and acting is beyond anything. Such a treat!
/m/the_world_to_come	a87323ce-e318-4a99-a825-4e5720115a2b	5	If you watch patiently, I think this is a very good movie. The two actresses are very skilled in acting, which makes me believe that they really love each other in the movie. And the movie scene is very beautiful and the plot content is also very deep. I like it very much.  I think this movie is underestimated. Finally, please watch it patiently.
/m/the_world_to_come	a87323ce-e318-4a99-a825-4e5720115a2b	1	1 out of 5 stars. The World to Come is a horrible drama film. About a house wife who falls for another woman. While her husband has been neglected on her feelings. Its a forbidden love story. Sadly, the direction is slow and boring. The performances are hollow with the cast. The music score is like nails on a chalkboard. The film is tedious and boring. And very hard to get into it.
/m/the_world_to_come	a87323ce-e318-4a99-a825-4e5720115a2b	3	New York, 1856, THE WORLD TO COME stars Casey Affleck and Katherine Waterston as Dyer and Abigail, a grieving couple who just recently lost their only child Nellie. Dyer is a wounded man, both physically and emotionally. He pours himself into his work, constantly keeping busy, in order to not have to cope with the loss, while also wanting to attempt at having another child with Abigail. Not as busy and unsatisfied with her domestic duties, Abigail is not ready for that step yet. As they grow apart, the distance is exacerbated when new neighbors Finney and Tallie move in. Abigail and Tallie quickly strike up a friendship that soon becomes more than that: forbidden love. Due to the time period and society's unaccepting nature of a lesbian couple, they must keep it quite. There are times throughout the film where there is some tension, wondering if the couple will be found out by their husbands or an unsuspecting passerby. Dyer and Finney only seem to talk about their work, whereas the women talk about writing, poems, and literature (they also appear to be more intellectual than the brute men). Waterston plays the delicate flower, while Vanessa Kirby is more the free spirit of the couple. An enjoyable watch that's somewhat reminiscent of a female version of BROKEBACK MOUNTAIN.
/m/the_world_to_come	a87323ce-e318-4a99-a825-4e5720115a2b	2	Slow and at times unbelievable. Acting by all actors superb. Looked historically accurate. Plot sort of went nowhere except into depression.
/m/the_world_to_come	a87323ce-e318-4a99-a825-4e5720115a2b	3.5	surprisingly good i had low expectations considering its another white woman period piece
/m/stalker_2021	f168f030-6037-36ed-a685-8dfc5f477834	2	Difficult to review without spoilers so I'll do my best. The film's plot is extremely similar to a movie called Derailed with Jennifer Aniston. The villain is a borderline omniscient Mary Sue character that makes no mistakes, has no emotions, and whose motivations exist only to facilitate the plot of a movie. None of the characters behave in a way actual people would in these circumstances, and every scene seems utterly false as a result. Every character behaves exactly as the villain wants and expects them to, making the film feel like a deranged power fantasy of its writer.
/m/stalker_2021	f168f030-6037-36ed-a685-8dfc5f477834	3.5	Andy (played by Vincent Van Horn)  moves to LA after a romantic breakup and following a bar room encounter with Sam (played by Christine Ko) takes a drive home  by an Uber style driver. Roger (played by Michael Lee Joplin), the driver then encounters Andy the following day and strike up a friendship, which we the audience know wont end well for one of them as Roger gives off the ‘creepy' vibe straight from the off.  Andy does the polite thing and totally ignores the creepy angle  and agrees to meet Roger to further their friendship (big  mistake isnt it!!)   One of the many things I love about Stalker is that it doesn't hide the creepiness of Roger and the film is better for that option. It reminds us that there are creepy people out there and we aren't always shocked when they turn out to be a little unhinged.  When Andy's blossoming connection with Sam continues, Roger pretty quickly turns somewhat jealous, and obsessive and sends text after text to Andy, and doesn't like that Andy's attention is elsewhere. But it goes beyond text, and some scenes showing how Roger uses modern technology to enter someones lies, ir a little jarring and will make you think about the security in your own life.   I love these sort of films, and whilst Stalker isn't a subtle hidden meaning type of movie, it doesn't need to be, and Stalker is all the better for that. the film is a tight, perfectly paced thriller with the great leads in the cast (especially Christine Ko) , and the filmmakers make great use of the LA landscape. Quick side note, the film used to go under the title of ‘Blinders'   I highly recommend the film if you want to put your feet up, and escape into a psychological for 90 mins.
/m/stalker_2021	f168f030-6037-36ed-a685-8dfc5f477834	3	This movie was alright. Pretty twisted! 7/10 hated the ending tbh
/m/stalker_2021	f168f030-6037-36ed-a685-8dfc5f477834	4.5	This is creepy AF. I loved it. Really makes you think twice about people. You just never really know who someone really is. Great acting, dialogue, story.
/m/stalker_2021	f168f030-6037-36ed-a685-8dfc5f477834	4.5	A thriller and a horror! Won’t go into the horror part, but it is not throughout and not very bloody. But the thriller part grabbed me for sure. The actors and the writing pull you in. Loved the guy from Austin. And his dog. Scared of the driver guy. Well-written and directed, never a dull moment!
/m/stalker_2021	f168f030-6037-36ed-a685-8dfc5f477834	3.5	A tad bit WAY too sadistic for me, though I appreciate the small nuggets of comedy sprinkled throughout.
/m/akillas_escape	ac0ac0db-aee4-49c5-b12b-a65585ac87f7	5	A hauntingly beautiful tale of redemption and fatherhood. Saul Williams is a movie star. Highly recommend. Take it in.
/m/akillas_escape	ac0ac0db-aee4-49c5-b12b-a65585ac87f7	3	Saul Williams' aging, world-weary face and the cinematography make this watchable, but the writing is basic, riddled with cliches and all-too-familiar tough-guy gangster posturing.
/m/akillas_escape	ac0ac0db-aee4-49c5-b12b-a65585ac87f7	3	Pretty conventional on many levels and on most of its story beats. Has some good acting and ideas but it's stuck in usual gang story.
/m/luca_2021	8b5bcaff-490a-438a-b572-367251479a2e	3	entertaining enough.  What you would expect from the genre.
/m/luca_2021	8b5bcaff-490a-438a-b572-367251479a2e	3.5	Luca started off as a warm movie without a complex theme embedded to it. A recommended movie for families especially children as it tackles acceptance and friendship simply and authentically. As to its rewatch value I'm going to give this a "good stamp."
/m/luca_2021	8b5bcaff-490a-438a-b572-367251479a2e	5	Luca is smaller in scale than Pixar's previous work but it is an accurate representation of a nice slice of summer life that is enjoyable to watch.
/m/luca_2021	8b5bcaff-490a-438a-b572-367251479a2e	4.5	I cried like a little baby while watching this. Luca proves that a movie doesn't have to be overly serious, packed with action, or thematically dark in order to tell a rich story. It's simplicity, summer-time fun, and childish wonder drew me in completely, and I completely fell in love with it. So lovely.
/m/luca_2021	8b5bcaff-490a-438a-b572-367251479a2e	4	Nice story... with some nice findings. Just Fun to watch
/m/luca_2021	8b5bcaff-490a-438a-b572-367251479a2e	3	Solo para matar el rato, no es tan buena como otras películas de Pixar
/m/luca_2021	8b5bcaff-490a-438a-b572-367251479a2e	5	Luca is Disney and Pixar's latest adventure.  It tells the story of 2 sea monster friends Luca and Alberto who try to win a Vesper to have some freedom in their lives until they Meet Gulia who tells the boys about the wonders of school and education. so Luca's heart is stuck between freedom and education and staying with Gulio while people try hunting them down.  First off: This Movie visually is stunning. It kind of reminds me of Dreamworks Trolls with the beautiful visuals and colours. if 3D was still a thing this movie would look outstanding.  Story: This maybe one of Pixar's most heartfelt story since Inside Out. I Love the idea of a movie about 3 best friends just looking out for each other and spending summer together. it takes me back to my childhood with my best friends.  Characters: each character has an actual goal. some films have characters that serves no purpose they would of been better of not being in the film. NOT LUCA. Each character does something important to not help one another BUT help each other like real friends. Luca's purpose is to go to school and be accepted so he can have an education. Alberto's purpose is to win a Vesper and travel the world, Gulia's purpose is to win the Italian show thing just to show the bullies that they are wrong about her.  Overall Luca is a perfect movie for kids and adults to enjoy and one that would be great to watch during the 6 weeks holidays in summer, oh and it's so worth seeing in 4K.  10/10
/m/luca_2021	8b5bcaff-490a-438a-b572-367251479a2e	5	I like when they meet each other
/m/luca_2021	8b5bcaff-490a-438a-b572-367251479a2e	5	Like one of those summer vacations you remember fondly. This movie is a pleasant experience. This movie surprised me, no doubt this movie is overrated because it reminds you of your childhood, so it left me gripped on the screen.Throughout the movie I could see that it's a fun and unpredictable movie, so I recommend it .
/m/luca_2021	8b5bcaff-490a-438a-b572-367251479a2e	5	Beautiful movie! We enjoyed it very much!!!
/m/the_paper_tigers	bd3e4fb0-ed14-381e-bf83-b2025f8fe09c	4.5	Well written movie with great acting. I'm glad I watched it.
/m/the_paper_tigers	bd3e4fb0-ed14-381e-bf83-b2025f8fe09c	0.5	My wife and I watched this together after it received reviews in excess of 90%. There must be some kind of scam going on because this is among the worst films I have ever watched and I am close to 50 now and have watched a lot of films. It’s made the bottom 10. Absolute garbage.
/m/the_paper_tigers	bd3e4fb0-ed14-381e-bf83-b2025f8fe09c	3.5	Great movie for 50ish folks looking to get pandered too in the best ways so we have knowledge we're not alone in getting old with bad knees and sore backs, but that we are still worthy.
/m/the_paper_tigers	bd3e4fb0-ed14-381e-bf83-b2025f8fe09c	3	This tongue-in-cheek kung fu movie has a few laughs and is fun to watch. THE PAPER TIGERS plays like the armchair quarterback dad turned out to really have some skillz at the game, having to break off the rust and get back out there for one final push to the endline.
/m/the_paper_tigers	bd3e4fb0-ed14-381e-bf83-b2025f8fe09c	3	Without higher hopes this movie is a very good choice, but when you demand something it's not stay here for you. Truly disappointing. 6/10
/m/the_paper_tigers	bd3e4fb0-ed14-381e-bf83-b2025f8fe09c	4	A random Saturday with time to kill, remember hearing this was pretty good and saw it in the Netflix queue.  I'm so glad I gave it a watch, figured I would play it in the background while playing a computer game and had to stop gaming to watch the movie.  It was a very pleasant surprise, with some great performances, drama, and comedy.  Well worth a watch, especially if you like some some martial arts mixed with comedy in an old school way.
/m/the_paper_tigers	bd3e4fb0-ed14-381e-bf83-b2025f8fe09c	4	Gung fu Panda lol.   The biggest and only appeal of this movie on Netflix for me was that it was written and directed by a Vietnamese person. And I'm glad that I decided to watch this movie.  What I loved the most were the jokes. There were the typical jokes where characters acting goofy, and then some were quite racist and crude jokes. Some might not like these, but I was cracking multiple times throughout. The goofiest character was for sure Carter because he acted like those racist white people trying to impersonate gung fu moves. So yeah, you gotta go to this movie with the right mindset to not get offended.   The choreography was decent, not anything impressive like those other fitting action movies. Some parts were cheesy as heck. However, it's clear that the fight wasn't the main intention. Instead, the movie focused on the theme of standing up and fight when necessary for honor. I was surprised that there was heart to the story. It was shown amazingly through the scene between the main character and his son on the phone.   As for problems, I wanted to know more about the main character's past to understand his motivation more. I already said this but some parts, not just the fights, were cheesy.  Overall, a funny and entertaining movie with a good heart. 8/10
/m/the_paper_tigers	bd3e4fb0-ed14-381e-bf83-b2025f8fe09c	3	Rating: 6|10. 62|100
/m/the_paper_tigers	bd3e4fb0-ed14-381e-bf83-b2025f8fe09c	5	Loved this movie. Reminded me a bit of Kung Fu theatre from the 70's and 80's but with good acting, and a good story:)
/m/the_paper_tigers	bd3e4fb0-ed14-381e-bf83-b2025f8fe09c	5	Awesome movie hope for a prequel or sequel
/m/my_tender_matador	47391981-9c1b-4955-949e-9e7e8e1284e7	5	A beautiful and moving relationship with an older drag queen and a handsome young man that almost solidify a relationship.  You have got to see this thru to the end, its very similar to KISS OF THE SPIDER WOMAN!!!!!
/m/my_tender_matador	47391981-9c1b-4955-949e-9e7e8e1284e7	5	One of the most beautiful movie there I ever saw.
/m/escape_from_extinction	5f864278-643f-491d-b0cd-c1b3527ce0e9	5	I am posting this for my friend, Betsy Burkhardt  I recently saw the movie, Escape from Extinction, twice within one week.  As a whole-hearted animal-lover, the movie was both invigorating and sobering at the same time.   One of the main focal points is educating the public, who are often misinformed about zoos and aquariums, with the belief that the animals are just at the zoos/aquariums and are held there in captivity, so that we humans can gawk at them.  The movie offers information on how current zoos and aquariums are essential for the rescue and rehabilitation of animals that are on the verge of extinction.  These are accredited institutions that rescue animals and clean the oil off of animals after huge ocean oil spills/people who take in infant polar bears, elephants, and rhinos, who are starving to death because their mother has been shot to death.  Giving these animals food and connection to social skills.  These are just a few examples of how accredited zoos have dramatically kept many species from going extinct.   I lived in Zambia for three years and was fortunate to go to the Lilayi Elephant Nursery, just outside of Lusaka, the Capitol.  Here, orphaned elephants are relocated from where poachers have killed their mother,  in order to saw off her tusks.  These baby elephants are often starving and in need milk as well as social interaction.  It is an amazing place, one set up by the African Elephant Orphanage Project, (EOP).  Of note is that each baby elephant has it's own human who acts as a parent to the baby elephant…..feeding it milk from a bottle, stroking it, going on walks with the other orphaned elephants.  Also, these caretakers sleep above their chosen baby elephant.  When ready, the elephants are returned to the wild.   From the movie, I learned a lot about "keystone species".  These animals, like the grey wolf in Yellowstone National Park, are essential species to their ecosystem because the ecosystem largely depends on it such that if that particular keystone species is removed, the whole ecosystem, including plants, will change dramatically.  The grey wolf once had a huge population when Yellowstone was established in 1872.  Sadly, with the migration of people from the East to the West Coast, many grey wolves were shot to death.   Grey wolf packs were often seen in abundance in the 1800s.  Sadly, by 1926, the last wolf pack in Yellowstone, was killed off.  With a lot of work and determination, accredited zoos were able to breed the few remaining grey wolves who lived in the other 48 states, and were able to restore a population of grey wolves to Yellowstone.   We humans have created a horrendous global environment.  Plastic kills animals daily, global warming has contributed to huge fires, like the current ones in California and Australia, killing thousands of animals.  Illegal trade of animals still continues.  Poachers in Africa and elsewhere are still abundant and endangered animals, like the black rhino that lives in Zambia, have had to have their horns sawed off and have park rangers, equipped with guns,  follow the rhinos daily to make sure they remain safe from poachers.   Lastly, most people are aware of the movie "Freeing Willy".  People protested against aquariums, and they wanted Keiko (the real name of the whale), to be returned to the ocean and then he would no longer live in the confining aquarium at  Sea World.  Sadly, Keiko who had lived all of his adult life at Sea World, could not be taught to live in the wild.  Confining a wild killer whale will take away all of the whale's instincts on how to live in the wild.  Keiko could not fend for himself and would swim up to boats asking to be fed and rubbed.  Keiko ended up dying.  It turns out that trying to recreate these natural instincts for Keiko can only be taught by "nature" from the start, when they are born and are raised by their pod.  Escape from Extinction is an extraordinarily good movie.  I highly recommend seeing it.  Betsy Burkhardt
/m/escape_from_extinction	5f864278-643f-491d-b0cd-c1b3527ce0e9	5	This show was so moving.  The photography was amazing.  The job  that accredited Zoos are doing to help animals and to prevent extinction is something I was not fully aware of.  A Wonderful educational 90 minutes.  This is a great show for the family, I am coming back with my grandkids.
/m/escape_from_extinction	5f864278-643f-491d-b0cd-c1b3527ce0e9	5	Very interesting, educational and informative.Excellent narration with great photography. Understanding the issues that has caused extinction with so many species and having viewers see what accredited zoos are actually doing to preserve wildlife for the future is outstanding. Very well done documentary.
/m/escape_from_extinction	5f864278-643f-491d-b0cd-c1b3527ce0e9	5	The movie was educational and entertaining. This is a must see for children to learn more about extinction, I learned so much as an adult. It was truly enlightening. I havent walked away from a movie and thought about it after like I have a ton this one in a long time.
/m/escape_from_extinction	5f864278-643f-491d-b0cd-c1b3527ce0e9	5	Excellent story that portrays the valuable role of certified zoos to conserve wild animals.
